order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,discount,sales,cost,profit,region,segment,order_hour,payment_method,rating,cancelled
O101221,2024-08-10 16:07:00,C00406,P0069,Electronics,Mobile,1,543.4,0,543.4,378.23,165.17,West,Corporate,16,UPI,5.0,False
O101222,2022-12-28 12:51:00,C00207,P0037,Beauty,Skin Care,1,325.06,0,325.06,220.04,105.02,North,Consumer,12,UPI,2.0,False
O101223,2022-06-26 02:10:00,C00536,P0019,Toys,Puzzles,1,191.04,10,181.04,136.02,45.02,East,Consumer,2,Netbanking,4.0,False
O101224,2023-12-21 00:21:00,C00190,P0113,Clothing,Women,1,276.51,5,271.51,174.35,97.16,East,Consumer,0,Credit Card,4.0,False
O101225,2023-03-11 05:12:00,C00019,P0060,Home & Kitchen,Kitchen Appliances,1,417.07,10,407.07,248.52,158.55,North,Corporate,5,UPI,5.0,False
O101226,2023-04-10 21:59:00,C00449,P0127,Sports,Outdoor,1,181.14,5,176.14,139.76,36.38,North,Consumer,21,Debit Card,4.0,False
O101227,2022-03-27 01:28:00,C00111,P0036,Sports,Fitness,1,153.5,0,153.5,101.84,51.66,South,Consumer,1,Credit Card,4.0,False
O101228,2023-11-25 13:47:00,C00445,P0140,Clothing,Kids,1,152.3,5,147.3,86.83,60.47,East,Corporate,13,Credit Card,3.0,False
O101229,2022-08-27 18:08:00,C00435,P0029,Beauty,Hair Care,1,227.92,10,217.92,130.54,87.38,North,Consumer,18,UPI,5.0,False
O101230,2022-03-08 20:20:00,C00535,P0015,Toys,Educational,1,93.01,5,88.01,69.13,18.88,North,Consumer,20,Credit Card,2.0,False
O101231,2023-09-07 21:08:00,C00551,P0110,Toys,Action Figures,1,276.52,0,276.52,191.84,84.68,South,Consumer,21,Credit Card,3.0,False
O101232,2024-01-16 02:31:00,C00489,P0114,Beauty,Hair Care,1,565.81,5,560.81,426.35,134.46,West,Consumer,2,Credit Card,,False
O101233,2022-07-10 04:59:00,C00242,P0129,Home & Kitchen,Furniture,1,311.96,0,311.96,222.74,89.22,South,Consumer,4,Debit Card,5.0,False
O101234,2023-11-15 10:56:00,C00207,P0007,Home & Kitchen,Kitchen Appliances,1,489.51,0,489.51,341.34,148.17,North,Consumer,10,Debit Card,5.0,False
O101235,2023-09-30 17:48:00,C00027,P0092,Beauty,Skin Care,1,353.8,0,353.8,315.78,38.02,North,Consumer,17,Netbanking,4.0,False
O101236,2023-09-01 17:42:00,C00085,P0044,Home & Kitchen,Decor,1,263.87,5,258.87,176.48,82.39,North,Consumer,17,UPI,5.0,False
O101237,2024-05-10 02:42:00,C00531,P0038,Grocery,Beverages,1,64.84,0,64.84,40.5,24.34,North,Home Office,2,Credit Card,5.0,False
O101238,2022-01-09 03:57:00,C00348,P0101,Clothing,Men,2,130.16,0,260.32,194.42,65.9,North,Corporate,3,Debit Card,5.0,False
O101239,2023-05-23 02:21:00,C00503,P0117,Home & Kitchen,Kitchen Appliances,1,295.83,10,285.83,211.88,73.95,South,Consumer,2,UPI,5.0,False
O101240,2024-08-21 06:46:00,C00046,P0025,Home & Kitchen,Decor,3,234.67,15,689.01,475.08,213.93,South,Consumer,6,Debit Card,,True
O101241,2023-07-14 18:50:00,C00758,P0075,Clothing,Men,1,14.37,0,14.37,10.31,4.06,East,Consumer,18,Credit Card,5.0,False
O101242,2023-01-30 16:18:00,C00697,P0051,Home & Kitchen,Furniture,1,338.89,10,328.89,263.1,65.79,North,Corporate,16,Debit Card,4.0,False
O101243,2022-09-13 22:26:00,C00343,P0094,Grocery,Staples,1,260.68,5,255.68,201.96,53.72,East,Consumer,22,Credit Card,5.0,False
O101244,2023-06-03 22:08:00,C00761,P0022,Toys,Action Figures,2,272.91,15,530.82,415.22,115.6,Central,Consumer,22,Debit Card,,False
O101245,2022-03-24 07:15:00,C00108,P0014,Beauty,Skin Care,2,70.41,15,125.82,102.26,23.56,South,Consumer,7,Debit Card,,False
O101246,2022-08-19 18:00:00,C00272,P0075,Clothing,Men,1,14.37,0,14.37,10.31,4.06,North,Consumer,18,Credit Card,5.0,False
O101247,2022-10-23 04:46:00,C00058,P0034,Toys,Puzzles,1,173.07,0,173.07,100.14,72.93,South,Consumer,4,COD,5.0,False
O101248,2023-07-18 14:42:00,C00071,P0122,Beauty,Hair Care,1,190.87,0,190.87,142.85,48.02,North,Consumer,14,Credit Card,5.0,False
O101249,2023-05-13 15:31:00,C00040,P0116,Clothing,Women,1,336.19,0,336.19,243.5,92.69,North,Consumer,15,Credit Card,4.0,False
O101250,2022-05-03 23:29:00,C00081,P0035,Grocery,Beverages,1,398.71,5,393.71,253.2,140.51,West,Consumer,23,Credit Card,5.0,False
O101251,2022-12-29 13:49:00,C00143,P0084,Clothing,Men,1,237.81,10,227.81,183.69,44.12,North,Home Office,13,Credit Card,4.0,False
O101252,2023-04-05 14:12:00,C00246,P0068,Beauty,Makeup,1,399.4,5,394.4,288.22,106.18,North,Consumer,14,Credit Card,4.0,False
O101253,2022-10-01 00:49:00,C00286,P0072,Toys,Educational,2,484.56,5,964.12,630.84,333.28,South,Corporate,0,Credit Card,1.0,False
O101254,2022-10-24 03:17:00,C00373,P0114,Beauty,Hair Care,2,595.59,15,1176.18,852.7,323.48,South,Consumer,3,Credit Card,2.0,False
O101255,2023-09-28 23:25:00,C00158,P0023,Home & Kitchen,Furniture,1,308.1,0,308.1,231.46,76.64,South,Consumer,23,Credit Card,5.0,False
O101256,2023-01-10 20:31:00,C00675,P0028,Clothing,Men,1,345.08,0,345.08,275.83,69.25,Central,Consumer,20,Credit Card,4.0,False
O101257,2023-11-30 00:30:00,C00472,P0074,Sports,Indoor,1,487.76,15,472.76,339.44,133.32,West,Corporate,0,Credit Card,3.0,False
O101258,2023-07-11 18:12:00,C00704,P0119,Sports,Indoor,4,437.14,10,1738.56,1326.16,412.4,South,Consumer,18,Debit Card,5.0,False
O101259,2023-02-06 07:20:00,C00068,P0027,Toys,Puzzles,1,161.88,0,161.88,106.37,55.51,Central,Consumer,7,Debit Card,5.0,False
O101260,2023-04-12 13:35:00,C00395,P0122,Beauty,Hair Care,1,190.87,0,190.87,142.85,48.02,East,Corporate,13,Debit Card,5.0,False
O101261,2022-03-31 06:29:00,C00154,P0085,Clothing,Women,1,202.98,15,187.98,142.33,45.65,West,Consumer,6,Credit Card,4.0,False
O101262,2024-06-22 22:08:00,C00357,P0125,Grocery,Staples,3,370.42,0,1111.26,652.14,459.12,East,Consumer,22,Debit Card,5.0,True
O101263,2024-04-17 03:17:00,C00334,P0030,Grocery,Staples,1,225.25,0,225.25,155.88,69.37,South,Consumer,3,Credit Card,2.0,False
O101264,2022-07-11 08:50:00,C00151,P0119,Sports,Indoor,1,437.14,15,422.14,331.54,90.6,Central,Consumer,8,Wallet,5.0,False
O101265,2023-07-22 17:10:00,C00296,P0009,Clothing,Men,1,243.66,5,238.66,147.13,91.53,Central,Consumer,17,Netbanking,5.0,False
O101266,2023-11-09 03:05:00,C00228,P0083,Toys,Educational,1,477.35,10,467.35,374.59,92.76,South,Consumer,3,Credit Card,4.0,False
O101267,2024-01-01 14:35:00,C00584,P0072,Toys,Educational,3,484.56,0,1453.68,946.26,507.42,East,Consumer,14,COD,4.0,False
O101268,2023-01-30 05:52:00,C00244,P0026,Home & Kitchen,Kitchen Appliances,1,313.31,0,313.31,183.26,130.05,South,Consumer,5,UPI,5.0,False
O101269,2022-09-29 09:29:00,C00376,P0142,Electronics,Accessories,1,656.86,0,656.86,428.21,228.65,East,Consumer,9,UPI,5.0,False
O101270,2023-02-23 11:40:00,C00099,P0070,Grocery,Beverages,1,211.46,5,206.46,131.19,75.27,West,Consumer,11,Credit Card,5.0,False
O101271,2024-08-28 12:00:00,C00695,P0043,Grocery,Staples,1,286.12,10,276.12,227.32,48.8,South,Home Office,12,Credit Card,3.0,False
O101272,2022-06-23 05:13:00,C00089,P0032,Sports,Outdoor,1,522.27,0,522.27,365.05,157.22,North,Consumer,5,Debit Card,4.0,False
O101273,2023-11-07 14:10:00,C00465,P0071,Grocery,Staples,1,343.37,10,333.37,194.74,138.63,North,Consumer,14,Credit Card,4.0,False
O101274,2024-06-30 08:20:00,C00438,P0125,Grocery,Staples,1,370.42,15,355.42,217.38,138.04,South,Corporate,8,UPI,3.0,False
O101275,2023-08-29 12:49:00,C00677,P0004,Beauty,Hair Care,1,482.76,0,482.76,269.35,213.41,North,Consumer,12,Netbanking,5.0,False
O101276,2022-04-21 07:47:00,C00012,P0095,Toys,Educational,1,215.01,0,215.01,181.3,33.71,South,Consumer,7,Debit Card,5.0,False
O101277,2022-10-04 01:33:00,C00204,P0030,Grocery,Staples,4,265.0,0,1060.0,623.52,436.48,West,Consumer,1,UPI,5.0,False
O101278,2022-06-01 07:34:00,C00578,P0086,Home & Kitchen,Decor,1,239.79,10,229.79,169.91,59.88,South,Consumer,7,Debit Card,5.0,False
O101279,2022-10-06 05:02:00,C00475,P0051,Home & Kitchen,Furniture,2,338.89,0,677.78,526.2,151.58,North,Consumer,5,Credit Card,3.0,False
O101280,2022-07-03 16:09:00,C00672,P0054,Home & Kitchen,Kitchen Appliances,1,373.4,5,368.4,280.75,87.65,North,Home Office,16,UPI,4.0,False
O101281,2023-10-22 14:10:00,C00271,P0061,Home & Kitchen,Furniture,1,230.38,0,230.38,160.24,70.14,West,Consumer,14,Credit Card,3.0,False
O101282,2022-02-19 23:01:00,C00538,P0103,Home & Kitchen,Kitchen Appliances,2,258.87,15,502.74,330.02,172.72,North,Consumer,23,Netbanking,4.0,False
O101283,2023-01-25 15:51:00,C00239,P0067,Home & Kitchen,Furniture,1,291.36,10,281.36,181.86,99.5,West,Consumer,15,UPI,5.0,False
O101284,2022-02-22 23:09:00,C00440,P0116,Clothing,Women,4,336.19,15,1329.76,974.0,355.76,North,Home Office,23,Credit Card,2.0,False
O101285,2023-08-22 08:10:00,C00144,P0126,Home & Kitchen,Kitchen Appliances,1,562.85,0,562.85,395.58,167.27,North,Corporate,8,UPI,4.0,False
O101286,2024-10-02 16:58:00,C00084,P0080,Clothing,Men,2,61.49,0,122.98,94.68,28.3,West,Corporate,16,Debit Card,3.0,False
O101287,2024-08-18 01:32:00,C00238,P0081,Clothing,Men,1,273.64,0,273.64,180.48,93.16,North,Consumer,1,Debit Card,5.0,False
O101288,2023-05-19 12:22:00,C00048,P0139,Toys,Action Figures,1,397.62,15,382.62,242.0,140.62,South,Consumer,12,Debit Card,4.0,False
O101289,2022-09-09 07:26:00,C00555,P0007,Home & Kitchen,Kitchen Appliances,1,489.51,10,479.51,341.34,138.17,West,Consumer,7,Credit Card,5.0,False
O101290,2024-01-20 09:52:00,C00151,P0087,Beauty,Hair Care,1,409.85,5,404.85,251.15,153.7,Central,Consumer,9,UPI,4.0,False
O101291,2024-08-20 01:26:00,C00503,P0074,Sports,Indoor,1,487.76,10,477.76,339.44,138.32,South,Consumer,1,Netbanking,4.0,False
O101292,2022-02-04 19:49:00,C00577,P0041,Clothing,Women,1,388.62,0,388.62,237.0,151.62,Central,Corporate,19,Credit Card,3.0,False
O101293,2024-03-13 08:53:00,C00265,P0032,Sports,Outdoor,1,522.27,10,512.27,365.05,147.22,East,Consumer,8,Wallet,3.0,False
O101294,2023-06-14 20:11:00,C00275,P0093,Sports,Fitness,1,183.39,5,178.39,120.92,57.47,East,Corporate,20,Netbanking,5.0,False
O101295,2023-01-20 16:41:00,C00031,P0009,Clothing,Men,1,243.66,0,243.66,147.13,96.53,North,Corporate,16,Credit Card,5.0,False
O101296,2023-08-28 23:10:00,C00189,P0026,Home & Kitchen,Kitchen Appliances,1,313.31,15,298.31,183.26,115.05,North,Consumer,23,UPI,5.0,False
O101297,2022-02-12 07:56:00,C00473,P0061,Home & Kitchen,Furniture,1,218.25,0,218.25,160.24,58.01,North,Consumer,7,Debit Card,3.0,False
O101298,2023-03-15 03:19:00,C00345,P0143,Sports,Fitness,3,107.1,0,321.3,193.32,127.98,South,Consumer,3,Netbanking,5.0,False
O101299,2024-03-09 05:22:00,C00006,P0034,Toys,Puzzles,1,164.42,0,164.42,100.14,64.28,West,Consumer,5,Credit Card,3.0,False
O101300,2024-01-26 10:34:00,C00623,P0001,Toys,Educational,1,359.61,15,344.61,200.03,144.58,North,Consumer,10,Credit Card,5.0,False
O101301,2024-04-22 08:55:00,C00726,P0071,Grocery,Staples,1,343.37,10,333.37,194.74,138.63,South,Corporate,8,Debit Card,2.0,False
O101302,2022-08-12 11:15:00,C00483,P0029,Beauty,Hair Care,1,227.92,10,217.92,130.54,87.38,West,Consumer,11,Credit Card,,False
O101303,2022-10-02 14:39:00,C00497,P0121,Sports,Outdoor,1,394.92,0,394.92,260.86,134.06,West,Consumer,14,Credit Card,4.0,False
O101304,2023-08-20 07:13:00,C00393,P0035,Grocery,Beverages,1,398.71,0,398.71,253.2,145.51,North,Consumer,7,Credit Card,4.0,False
O101305,2022-09-08 12:46:00,C00693,P0143,Sports,Fitness,1,107.1,0,107.1,64.44,42.66,West,Corporate,12,Credit Card,3.0,False
O101306,2024-08-13 23:56:00,C00494,P0072,Toys,Educational,1,484.56,10,474.56,315.42,159.14,East,Consumer,23,COD,5.0,False
O101307,2023-02-10 15:13:00,C00481,P0051,Home & Kitchen,Furniture,1,338.89,0,338.89,263.1,75.79,East,Consumer,15,COD,5.0,False
O101308,2022-03-13 23:04:00,C00773,P0018,Home & Kitchen,Kitchen Appliances,1,337.71,10,327.71,215.74,111.97,East,Consumer,23,UPI,4.0,False
O101309,2024-03-08 03:29:00,C00574,P0053,Home & Kitchen,Decor,1,185.95,10,175.95,127.56,48.39,East,Consumer,3,UPI,4.0,True
O101310,2023-01-14 06:52:00,C00109,P0102,Sports,Fitness,2,249.52,0,499.04,381.6,117.44,West,Consumer,6,Debit Card,5.0,False
O101311,2022-09-19 19:33:00,C00399,P0131,Home & Kitchen,Decor,1,113.92,5,108.92,77.41,31.51,North,Home Office,19,Credit Card,4.0,False
O101312,2023-08-04 19:07:00,C00063,P0071,Grocery,Staples,1,309.03,10,299.03,194.74,104.29,South,Consumer,19,UPI,5.0,False
O101313,2023-12-10 04:56:00,C00353,P0124,Electronics,Laptop,1,331.78,10,321.78,238.28,83.5,North,Corporate,4,Credit Card,5.0,False
O101314,2023-08-11 03:34:00,C00783,P0071,Grocery,Staples,1,343.37,5,338.37,194.74,143.63,North,Consumer,3,Debit Card,5.0,True
O101315,2022-10-13 13:12:00,C00177,P0063,Home & Kitchen,Kitchen Appliances,1,167.24,0,167.24,112.29,54.95,West,Consumer,13,Wallet,4.0,False
O101316,2022-05-31 07:28:00,C00538,P0041,Clothing,Women,1,388.62,5,383.62,237.0,146.62,North,Consumer,7,Credit Card,5.0,False
O101317,2023-08-26 04:33:00,C00480,P0073,Beauty,Makeup,1,295.7,15,280.7,165.57,115.13,North,Consumer,4,Credit Card,5.0,True
O101318,2023-11-23 07:31:00,C00419,P0138,Toys,Educational,1,261.35,15,246.35,161.68,84.67,West,Consumer,7,Credit Card,4.0,False
O101319,2022-09-21 13:49:00,C00018,P0075,Clothing,Men,1,14.37,0,14.37,10.31,4.06,South,Home Office,13,Netbanking,5.0,False
O101320,2024-01-10 12:25:00,C00619,P0007,Home & Kitchen,Kitchen Appliances,2,489.51,0,979.02,682.68,296.34,South,Consumer,12,Debit Card,4.0,False
O101321,2023-03-12 03:11:00,C00277,P0067,Home & Kitchen,Furniture,1,291.36,0,291.36,181.86,109.5,North,Consumer,3,Debit Card,3.0,False
O101322,2023-01-11 13:36:00,C00264,P0002,Home & Kitchen,Furniture,4,283.41,5,1128.64,663.04,465.6,West,Corporate,13,Debit Card,4.0,False
O101323,2023-03-08 16:53:00,C00503,P0035,Grocery,Beverages,2,398.71,0,797.42,506.4,291.02,South,Consumer,16,Credit Card,5.0,False
O101324,2024-07-05 06:21:00,C00012,P0070,Grocery,Beverages,1,222.59,15,207.59,131.19,76.4,South,Consumer,6,Wallet,3.0,False
O101325,2024-04-14 01:13:00,C00383,P0039,Home & Kitchen,Kitchen Appliances,1,140.62,10,130.62,104.15,26.47,South,Consumer,1,UPI,5.0,False
O101326,2024-07-13 22:44:00,C00637,P0016,Grocery,Staples,1,232.53,0,232.53,178.26,54.27,South,Consumer,22,Debit Card,,False
O101327,2022-05-13 09:18:00,C00040,P0053,Home & Kitchen,Decor,1,218.77,0,218.77,127.56,91.21,North,Consumer,9,UPI,4.0,False
O101328,2022-12-06 12:48:00,C00309,P0037,Beauty,Skin Care,1,276.3,10,266.3,220.04,46.26,South,Corporate,12,Wallet,4.0,False
O101329,2024-02-09 21:18:00,C00692,P0104,Home & Kitchen,Furniture,3,203.73,10,601.19,437.01,164.18,South,Consumer,21,UPI,4.0,False
O101330,2024-07-23 02:56:00,C00189,P0146,Clothing,Women,1,393.82,10,383.82,290.78,93.04,North,Consumer,2,UPI,4.0,False
O101331,2023-05-24 04:21:00,C00772,P0122,Beauty,Hair Care,1,190.87,0,190.87,142.85,48.02,East,Consumer,4,UPI,2.0,False
O101332,2023-02-03 05:56:00,C00387,P0042,Beauty,Skin Care,1,320.56,0,320.56,183.17,137.39,North,Consumer,5,Credit Card,5.0,False
O101333,2024-04-07 18:35:00,C00111,P0124,Electronics,Laptop,1,331.78,15,316.78,238.28,78.5,South,Consumer,18,Credit Card,4.0,False
O101334,2022-08-30 14:48:00,C00616,P0108,Home & Kitchen,Decor,1,288.86,0,288.86,253.75,35.11,North,Home Office,14,UPI,5.0,False
O101335,2023-04-13 16:38:00,C00543,P0067,Home & Kitchen,Furniture,1,291.36,15,276.36,181.86,94.5,South,Consumer,16,UPI,5.0,False
O101336,2022-10-11 21:57:00,C00614,P0126,Home & Kitchen,Kitchen Appliances,1,478.42,0,478.42,395.58,82.84,West,Consumer,21,Netbanking,2.0,False
O101337,2022-08-30 04:57:00,C00143,P0108,Home & Kitchen,Decor,1,320.95,0,320.95,253.75,67.2,North,Home Office,4,Credit Card,3.0,False
O101338,2024-04-11 18:48:00,C00611,P0130,Grocery,Staples,1,239.58,0,239.58,178.39,61.19,South,Home Office,18,Debit Card,5.0,False
O101339,2024-02-23 18:24:00,C00625,P0030,Grocery,Staples,3,265.0,0,795.0,467.64,327.36,West,Consumer,18,Wallet,5.0,False
O101340,2024-05-22 03:43:00,C00348,P0141,Home & Kitchen,Kitchen Appliances,1,327.3,10,317.3,236.8,80.5,North,Corporate,3,Credit Card,5.0,False
O101341,2022-09-04 08:53:00,C00405,P0008,Grocery,Staples,1,392.09,5,387.09,284.08,103.01,East,Corporate,8,Debit Card,5.0,False
O101342,2023-09-29 16:17:00,C00392,P0015,Toys,Educational,1,93.01,0,93.01,69.13,23.88,East,Consumer,16,Debit Card,5.0,True
O101343,2024-06-08 19:25:00,C00455,P0021,Sports,Outdoor,1,475.88,0,475.88,379.46,96.42,South,Consumer,19,Credit Card,,False
O101344,2023-02-18 02:05:00,C00245,P0044,Home & Kitchen,Decor,1,263.87,0,263.87,176.48,87.39,West,Consumer,2,Netbanking,3.0,True
O101345,2022-05-16 12:33:00,C00146,P0119,Sports,Indoor,1,437.14,0,437.14,331.54,105.6,North,Consumer,12,Credit Card,4.0,False
O101346,2023-10-21 01:29:00,C00622,P0025,Home & Kitchen,Decor,1,211.2,15,196.2,158.36,37.84,South,Consumer,1,Debit Card,2.0,False
O101347,2024-04-22 20:09:00,C00092,P0131,Home & Kitchen,Decor,1,113.92,0,113.92,77.41,36.51,West,Consumer,20,UPI,5.0,False
O101348,2024-06-21 14:38:00,C00634,P0022,Toys,Action Figures,1,272.91,0,272.91,207.61,65.3,North,Consumer,14,UPI,4.0,False
O101349,2024-04-05 13:42:00,C00382,P0022,Toys,Action Figures,2,272.91,0,545.82,415.22,130.6,East,Corporate,13,Credit Card,3.0,False
O101350,2024-10-04 23:40:00,C00200,P0037,Beauty,Skin Care,2,292.55,0,585.11,440.08,145.03,North,Home Office,23,COD,4.0,False
O101351,2022-05-17 08:01:00,C00594,P0014,Beauty,Skin Care,1,63.37,0,63.37,51.13,12.24,North,Home Office,8,Debit Card,5.0,False
O101352,2023-02-20 14:14:00,C00512,P0137,Grocery,Beverages,1,206.01,0,206.01,127.59,78.42,South,Consumer,14,Debit Card,1.0,False
O101353,2024-04-01 03:29:00,C00254,P0072,Toys,Educational,3,411.88,5,1230.63,946.26,284.37,West,Consumer,3,Credit Card,3.0,False
O101354,2022-12-03 21:06:00,C00576,P0150,Toys,Educational,1,335.64,0,335.64,255.13,80.51,East,Consumer,21,Debit Card,5.0,False
O101355,2023-10-13 04:29:00,C00710,P0068,Beauty,Makeup,1,420.42,0,420.42,288.22,132.2,North,Consumer,4,Debit Card,5.0,False
O101356,2023-08-31 09:16:00,C00655,P0038,Grocery,Beverages,2,64.84,0,129.68,81.0,48.68,South,Consumer,9,Netbanking,5.0,False
O101357,2024-03-21 09:32:00,C00711,P0035,Grocery,Beverages,1,398.71,0,398.71,253.2,145.51,Central,Consumer,9,Debit Card,5.0,False
O101358,2024-07-14 06:43:00,C00629,P0021,Sports,Outdoor,1,452.09,5,447.09,379.46,67.63,South,Consumer,6,Debit Card,5.0,False
O101359,2024-08-06 23:50:00,C00368,P0039,Home & Kitchen,Kitchen Appliances,1,140.62,0,140.62,104.15,36.47,Central,Consumer,23,Wallet,5.0,False
O101360,2022-07-08 15:57:00,C00245,P0105,Clothing,Women,1,280.65,0,280.65,215.0,65.65,West,Consumer,15,Credit Card,5.0,False
O101361,2024-05-09 05:36:00,C00026,P0117,Home & Kitchen,Kitchen Appliances,1,295.83,5,290.83,211.88,78.95,South,Consumer,5,UPI,4.0,False
O101362,2024-05-22 07:55:00,C00174,P0002,Home & Kitchen,Furniture,1,283.41,0,283.41,165.76,117.65,South,Consumer,7,Netbanking,5.0,False
O101363,2023-10-15 13:01:00,C00552,P0028,Clothing,Men,1,345.08,5,340.08,275.83,64.25,East,Corporate,13,COD,5.0,False
O101364,2024-05-27 12:43:00,C00634,P0122,Beauty,Hair Care,1,190.87,15,175.87,142.85,33.02,North,Consumer,12,Credit Card,2.0,False
O101365,2024-04-09 16:49:00,C00271,P0040,Beauty,Hair Care,1,323.62,0,323.62,217.52,106.1,West,Consumer,16,Debit Card,5.0,False
O101366,2022-06-22 21:53:00,C00270,P0100,Grocery,Snacks,1,271.85,15,256.85,204.04,52.81,West,Corporate,21,Credit Card,4.0,False
O101367,2024-03-16 21:55:00,C00772,P0146,Clothing,Women,1,393.82,0,393.82,290.78,103.04,East,Consumer,21,Debit Card,4.0,False
O101368,2023-06-27 12:36:00,C00281,P0148,Sports,Fitness,2,141.55,10,273.1,175.02,98.08,Central,Consumer,12,UPI,1.0,False
O101369,2022-10-12 10:36:00,C00082,P0011,Grocery,Snacks,1,219.95,10,209.95,171.3,38.65,South,Corporate,10,COD,4.0,False
O101370,2023-07-04 07:27:00,C00090,P0085,Clothing,Women,1,202.98,0,202.98,142.33,60.65,West,Consumer,7,UPI,2.0,False
O101371,2022-09-17 01:54:00,C00283,P0054,Home & Kitchen,Kitchen Appliances,1,354.73,10,344.73,280.75,63.98,North,Home Office,1,UPI,5.0,False
O101372,2024-06-06 23:38:00,C00184,P0020,Beauty,Makeup,2,130.52,0,261.04,159.54,101.5,Central,Consumer,23,UPI,5.0,False
O101373,2022-05-16 20:05:00,C00535,P0142,Electronics,Accessories,1,656.86,15,641.86,428.21,213.65,North,Consumer,20,Debit Card,4.0,False
O101374,2022-03-15 22:41:00,C00294,P0011,Grocery,Snacks,1,244.39,0,244.39,171.3,73.09,South,Consumer,22,Credit Card,4.0,False
O101375,2024-09-05 06:34:00,C00190,P0062,Electronics,Mobile,1,477.72,10,467.72,378.47,89.25,East,Consumer,6,Debit Card,5.0,False
O101376,2022-05-11 23:40:00,C00255,P0136,Toys,Action Figures,1,485.99,10,475.99,321.98,154.01,North,Consumer,23,Debit Card,4.0,False
O101377,2024-06-12 16:31:00,C00247,P0144,Sports,Indoor,1,322.16,0,322.16,253.38,68.78,North,Consumer,16,Credit Card,4.0,False
O101378,2022-03-20 20:34:00,C00071,P0131,Home & Kitchen,Decor,1,113.92,0,113.92,77.41,36.51,North,Consumer,20,Debit Card,5.0,False
O101379,2023-05-02 11:03:00,C00114,P0026,Home & Kitchen,Kitchen Appliances,1,297.64,15,282.64,183.26,99.38,West,Home Office,11,Netbanking,5.0,False
O101380,2024-02-20 23:39:00,C00706,P0049,Home & Kitchen,Furniture,1,341.23,10,331.23,216.52,114.71,North,Consumer,23,Credit Card,4.0,False
O101381,2022-12-27 23:21:00,C00761,P0081,Clothing,Men,2,273.64,0,547.28,360.96,186.32,Central,Consumer,23,Wallet,5.0,False
O101382,2023-02-06 04:22:00,C00718,P0045,Clothing,Kids,1,122.58,15,107.58,94.15,13.43,West,Consumer,4,Credit Card,1.0,False
O101383,2023-07-06 12:53:00,C00177,P0029,Beauty,Hair Care,1,227.92,0,227.92,130.54,97.38,West,Consumer,12,Debit Card,2.0,False
O101384,2022-07-31 10:25:00,C00322,P0124,Electronics,Laptop,1,331.78,15,316.78,238.28,78.5,North,Consumer,10,UPI,5.0,False
O101385,2023-11-23 23:59:00,C00075,P0067,Home & Kitchen,Furniture,1,291.36,0,291.36,181.86,109.5,South,Consumer,23,Debit Card,,False
O101386,2023-03-30 22:14:00,C00486,P0144,Sports,Indoor,1,322.16,15,307.16,253.38,53.78,South,Home Office,22,Debit Card,5.0,False
O101387,2024-10-30 03:35:00,C00447,P0031,Grocery,Beverages,1,227.8,0,227.8,149.33,78.47,North,Consumer,3,COD,4.0,False
O101388,2024-03-02 17:20:00,C00010,P0005,Home & Kitchen,Furniture,1,271.9,5,266.9,183.9,83.0,North,Consumer,17,UPI,5.0,False
O101389,2022-01-16 06:19:00,C00164,P0066,Grocery,Snacks,2,462.75,15,910.5,575.02,335.48,West,Consumer,6,Netbanking,3.0,False
O101390,2022-08-20 15:38:00,C00513,P0031,Grocery,Beverages,1,227.8,0,227.8,149.33,78.47,South,Corporate,15,Debit Card,3.0,False
